dia_mes_ano,hora_minuto,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,n
20191014,051600,13.5,0.41,219.67,85.93,0.23,494.47,14
20191014,053000,43.53,1.68,219.95,367.47,0.73,538.15,15
20191014,054500,49.87,1.99,217.54,431.87,0.84,544.66,15
20191014,060000,100.07,3.64,217.97,793.07,1.51,548.48,15
20191014,061500,100.2,3.98,218.14,865.87,1.62,550.24,15
20191014,063000,95.47,3.96,216.65,855.93,1.59,554.82,15
20191014,064500,188,7.89,218.12,1703.27,3.08,569.9,15
20191014,070000,368.13,15.23,219.49,3338.33,5.97,566.42,15
20191014,071500,433.27,17.88,218.96,3914.07,7.1,557.79,15
20191014,073000,497.27,20.2,219.43,4431.27,8.16,550.35,15
20191014,074500,569.4,23.13,217.96,5046.67,9.37,546.18,15
20191014,080000,612.47,24.85,216.97,5395.47,10.13,539.75,15
20191014,081500,661.93,26.67,215.77,5754.87,10.92,533.53,15
20191014,083000,753.27,29.46,217.53,6420.73,12.52,525.13,15
20191014,084500,847.8,32.88,216.75,7126.67,14.09,514.09,15
20191014,090000,901.13,34.56,217.37,7515,14.97,511.17,15
20191014,091500,760.4,29.24,214.99,6311.87,12.3,518.92,15
20191014,093000,631.73,26.61,211.51,5636.53,10.85,525.15,15
20191014,094500,742.87,29.93,210.07,6294.33,12.18,522.49,15
20191014,100000,759.07,30.89,210.63,6510.33,12.66,521.63,15
20191014,101500,825.33,32.28,215.55,6943.47,13.66,518.34,15
20191014,103000,875.47,34.29,218.99,7498.67,15.02,512.41,15
20191014,104500,752,30.04,218.38,6559.6,13.15,504.66,5
20191014,110800,888.83,32.58,218.48,7102,13.75,525.6,6
20191014,111500,939.4,34.06,219.71,7464.47,14.32,530.92,15
20191014,113000,779.87,30.71,218.28,6710.4,12.85,526.88,15
20191014,114500,843.29,31.83,219.29,6992.36,13.74,514.5,14
20191014,120000,875.2,30.65,217.02,6674.07,12.49,538.95,15
20191014,121500,1117.86,37.71,219.19,8267.57,15.86,530.34,14
20191014,123000,891.47,33.53,216.45,7262.13,14.36,518.59,15
20191014,124500,670.47,26.67,214.85,5784.33,11.27,512.57,15
20191014,130000,961.53,36.84,217.47,8013.93,15.91,513.53,15
20191014,131500,958,37.11,217.61,8000.33,16.56,496.97,15
20191014,133000,877.4,34.56,215.39,7470.87,14.89,507.86,15
20191014,134500,449.13,20.23,212.63,4351.8,8.35,525.34,15
20191014,140000,734.67,30.86,217.03,6687.87,13.08,519.79,15
20191014,141500,369.67,33.11,216.65,7177.4,14.26,511.19,15
20191014,143000,246.4,28.16,217.01,6114.2,12.01,515.59,15
20191014,144500,170.27,19.97,213.49,4267.4,8.21,525.66,15
20191014,150000,184.73,21.72,215.37,4677.67,9.01,525.82,15
20191014,151500,193.47,20.4,214.64,4380.2,8.53,519.87,15
20191014,153000,164.6,14.12,212.37,2999.2,5.85,522.35,15
20191014,154500,335.73,15.81,212.66,3363.47,6.63,515.05,15
20191014,160000,317.07,13.49,211.77,2853.53,5.72,506.67,15
20191014,161500,181.4,7.64,211.68,1622.27,3.35,495.93,15
20191014,163000,62.4,3.15,212.63,667.47,1.31,526.58,15
20191014,164500,50.07,2.37,214.05,505.73,0.99,529.3,15
20191014,170000,34,1.57,216.15,339.67,0.7,518.57,12
20191014,171500,8.87,0.38,213.31,77.2,0.22,476.23,15
20191014,173000,0,0.09,213.34,0.2,0.03,442.04,15
20191014,174500,0,0.1,213.8,0,0,317.51,15
20191014,180000,0,0.1,213.8,0,0,49.63,15
20191014,181500,0,0.1,213.8,0,0,39.51,15
20191014,183000,0,0.1,213.8,0,0,37.89,15
20191014,184500,0,0.1,213.8,0,0,40.21,15
20191014,190000,0,0.1,213.8,0,0,40.79,15
20191014,191500,0,0.1,213.8,0,0,42.33,15
20191014,193000,0,0.1,213.8,0,0,42.93,15
20191014,194500,0,0.1,213.8,0,0,42.17,15
20191014,200000,0,0.1,213.8,0,0,41.71,15
20191014,201500,0,0.1,213.8,0,0,42.15,15
20191014,203000,0,0.1,213.8,0,0,43.1,15
20191014,204500,0,0.1,213.8,0,0,42.81,15
20191014,210000,0,0.1,213.8,0,0,42.17,15
20191014,211500,0,0.1,213.8,0,0,43.17,15
20191014,213000,0,0.1,213.8,0,0,41.94,15
20191014,214500,0,0.1,213.8,0,0,42.95,15
20191014,220000,0,0.1,213.8,0,0,43.59,15
20191014,221500,0,0.1,213.8,0,0,41.88,15
20191014,223000,0,0.1,213.8,0,0,42.46,15
20191014,224500,0,0.1,213.8,0,0,44.05,15
20191014,230000,0,0.1,213.8,0,0,45.73,15
20191014,231500,0,0.1,213.8,0,0,44.78,15
20191014,233000,0,0.1,213.8,0,0,44.21,15
20191014,234500,0,0.1,213.8,0,0,44.49,15
